bathrooms,bedrooms2,date_posted,builder2,project,floor,furnish_status,price2,property_type2,user_type2,prop_id
3,3,20210911.0,,,1,Unfurnished,23000.0,Residential House,Owner,domcache_srp_56624949
1,1,20210908.0,,,2,Semi-Furnished,6000.0,Residential House,Owner,domcache_srp_55175221
2,2,20210825.0,,,4,Semi-Furnished,19000.0,Apartment,Owner,domcache_srp_54633793
3,2,20210905.0,,,1,Unfurnished,25000.0,Builder Floor Apartment,Owner,domcache_srp_56491981
3,3,20210907.0,,,3,Unfurnished,20000.0,Residential House,Owner,domcache_srp_56402695
3,3,20210908.0,Gauthami Developers,Green Blossoms,Ground,Semi-Furnished,30000.0,Apartment,Owner,domcache_srp_55892229
3,3,20210908.0,,,4,Unfurnished,28500.0,Apartment,Owner,domcache_srp_53751425
3,3,20210829.0,,,1,Unfurnished,17000.0,Apartment,Owner,domcache_srp_56162555
2,2,20210826.0,Indis,PBEL City,2,Semi-Furnished,23000.0,Apartment,Owner,domcache_srp_55854283
3,3,20210827.0,,Khan Villa,3,Semi-Furnished,21000.0,Builder Floor Apartment,Owner,domcache_srp_54523635
3,3,20210831.0,Namishree Infrastructure and Projects Pvt. Ltd.,Tulip Residency,3,Semi-Furnished,25000.0,Builder Floor Apartment,Owner,domcache_srp_50598032
3,4,20210831.0,,,2,Unfurnished,24000.0,Builder Floor Apartment,Owner,domcache_srp_55043109
3,4,20210905.0,,,,Semi-Furnished,28000.0,Residential House,Owner,domcache_srp_18028941
2,2,20210724.0,,,1,Semi-Furnished,28000.0,Apartment,Owner,domcache_srp_56095945
3,3,20210830.0,Apex infrastructures,Anusha Castle,5,Semi-Furnished,25000.0,Apartment,Owner,domcache_srp_56597805
3,3,20210830.0,,Golden Tulip,2,Semi-Furnished,30000.0,Apartment,Owner,domcache_srp_56659493
6,5,20210915.0,Sushee Realty,Eden Garden,,Semi-Furnished,300000.0,Villa,Agent,domcache_srp_56986477
1,,20210917.0,,,2,Unfurnished,9000.0,Studio Apartment,Agent,domcache_srp_55763227
2,2,20210919.0,,,1,Unfurnished,14000.0,Residential House,Agent,domcache_srp_56982803
2,3,20210918.0,,,17,Unfurnished,24000.0,Apartment,Owner,domcache_srp_52564335
4,3,20210918.0,,,1,Semi-Furnished,30000.0,Apartment,Owner,domcache_srp_55221691
2,3,20210919.0,,BHEL Metro Enclave,Ground,Unfurnished,10000.0,Residential House,Owner,domcache_srp_56536931
3,3,20210919.0,Indu Projects Ltd.,Indu Fortune Fields apartments,2,Unfurnished,30000.0,Apartment,Owner,domcache_srp_56156243
3,3,20210919.0,SMR Holdings,SMR Vinay Iconia,12,Semi-Furnished,42000.0,Apartment,Owner,domcache_srp_56837745
2,3,20210918.0,Raghavendra Neelima Constructions,Neelima Greens,2,Semi-Furnished,18000.0,Apartment,Owner,domcache_srp_56369313
3,3,20210918.0,,,2,Semi-Furnished,27000.0,Builder Floor Apartment,Owner,domcache_srp_37950615
3,3,20210919.0,,,1,Semi-Furnished,21000.0,Apartment,Owner,domcache_srp_57076679
3,3,20210919.0,,,3,Furnished,40000.0,Apartment,Owner,domcache_srp_53437243
2,3,20210918.0,,Vishnus Blue Lotus,2,Unfurnished,45000.0,Apartment,Owner,domcache_srp_55796719
3,3,20210919.0,Crown Constructions and Aryamitra Properties,Whistling Woods,6,Semi-Furnished,38000.0,Apartment,Owner,domcache_srp_47794407
2,2,20210919.0,Victory Infraprojects Pvt. Ltd.,MIG Phase II,3,Semi-Furnished,12500.0,Apartment,Owner,domcache_srp_56686009
2,2,20210918.0,,,5,Semi-Furnished,16500.0,Apartment,Owner,domcache_srp_56500081
3,3,20210918.0,,,Ground,Semi-Furnished,20000.0,Residential House,Owner,domcache_srp_55392939
3,3,20210918.0,,Jayabheri Silicon County,4,Furnished,55000.0,Apartment,Owner,domcache_srp_56041441
3,3,20210919.0,Lanco Hills Technology Park Pvt. Ltd.,Lanco Hills,18,Semi-Furnished,35000.0,Apartment,Owner,domcache_srp_56957457
3,3,20210906.0,,,Ground,Semi-Furnished,60000.0,Apartment,Agent,domcache_srp_56873807
1,2,20210916.0,,,2,Unfurnished,12000.0,Apartment,Owner,domcache_srp_56803493
5,4,20210914.0,,Balaji Park Town,,Unfurnished,30000.0,Villa,Owner,domcache_srp_56981769
2,3,20210913.0,,,2,Unfurnished,35000.0,Apartment,Owner,domcache_srp_54641931
2,3,20210916.0,,,3,Unfurnished,22000.0,Apartment,Owner,domcache_srp_57023515
2,2,20210913.0,,,11,Furnished,25000.0,Apartment,Owner,domcache_srp_56639549
2,2,20210916.0,,,2,Unfurnished,10000.0,Apartment,Owner,domcache_srp_50149040
3,3,20210913.0,,,1,Semi-Furnished,18000.0,Apartment,Owner,domcache_srp_31245071
2,2,20210916.0,,,1,Semi-Furnished,20000.0,Residential House,Owner,domcache_srp_34488537
3,3,20210917.0,Gauthami Developers,Udayas siri Residency,5,Semi-Furnished,22500.0,Apartment,Owner,domcache_srp_56709719
3,3,20210916.0,My Home Group,My Home Krishe,25,Semi-Furnished,51000.0,Apartment,Owner,domcache_srp_56513349
1,2,20210916.0,,,2,Furnished,20000.0,Apartment,Owner,domcache_srp_55968499
2,2,20210915.0,,,1,Unfurnished,15000.0,Residential House,Owner,domcache_srp_56461657
2,2,20210913.0,,,Ground,Semi-Furnished,12000.0,Residential House,Owner,domcache_srp_47976561
2,2,20210915.0,,Matru Sri Apartment,7,Furnished,12500.0,Apartment,Owner,domcache_srp_55924635
2,2,20210917.0,,,1,Unfurnished,15000.0,Apartment,Owner,domcache_srp_56393541
2,2,20210914.0,,,1,Unfurnished,9500.0,Apartment,Owner,domcache_srp_56896733
3,3,20210916.0,,,Ground,Unfurnished,15000.0,Residential House,Owner,domcache_srp_22896775
2,2,20210916.0,,,2,Unfurnished,13500.0,Apartment,Owner,domcache_srp_56462427
2,2,20210916.0,Sri Sri Gruhanirman India Pvt. Ltd.,Sri Sri Aero City,2,Semi-Furnished,12000.0,Apartment,Owner,domcache_srp_56146169
2,2,20210916.0,,,2,Semi-Furnished,9500.0,Apartment,Owner,domcache_srp_57032991
2,2,20210916.0,,,3,Unfurnished,9000.0,Apartment,Owner,domcache_srp_55247175
2,2,20210917.0,,,2,Unfurnished,18000.0,Apartment,Owner,domcache_srp_54822667
2,2,20210916.0,,,3,Unfurnished,10000.0,Penthouse,Owner,domcache_srp_57040007
2,3,20210917.0,Aditya Construction Company (P) Ltd.,Aditya Imperial Heights,4,Semi-Furnished,20000.0,Apartment,Owner,domcache_srp_29159501
3,3,20210903.0,,,2,Furnished,250000.0,Apartment,Agent,domcache_srp_56815955
2,2,20210916.0,,,5,Semi-Furnished,18500.0,Apartment,Owner,domcache_srp_56280025
2,2,20210918.0,,,2,Semi-Furnished,20000.0,Residential House,Owner,domcache_srp_56776449
3,3,20210917.0,,,1,Unfurnished,16000.0,Residential House,Owner,domcache_srp_56819059
2,2,20210914.0,,,2,Unfurnished,12000.0,Apartment,Owner,domcache_srp_48410625
3,4,20210917.0,Kavuri Hills Developers Pvt. Ltd.,Kavuri Supreme Enclave,4,Semi-Furnished,100000.0,Apartment,Owner,domcache_srp_55782341
3,3,20210919.0,,,4,Semi-Furnished,50000.0,Apartment,Owner,domcache_srp_56777535
2,2,20210917.0,,,Ground,Semi-Furnished,9000.0,Residential House,Owner,domcache_srp_56668377
3,2,20210915.0,,,Ground,Unfurnished,10000.0,Residential House,Owner,domcache_srp_56660673
2,2,20210913.0,,,3,Unfurnished,13000.0,Apartment,Owner,domcache_srp_56727425
2,2,20210913.0,,,4,Unfurnished,13500.0,Residential House,Owner,domcache_srp_56627947
2,3,20210917.0,,,2,Furnished,49000.0,Apartment,Owner,domcache_srp_37585133
2,3,20210915.0,,,4,Unfurnished,16500.0,Apartment,Owner,domcache_srp_56500855
3,3,20210919.0,,Shakalla House,1,Unfurnished,27000.0,Apartment,Owner,domcache_srp_56388529
4,3,20210915.0,,,4,Semi-Furnished,25000.0,Apartment,Owner,domcache_srp_56235449
2,2,20210913.0,,,Ground,Unfurnished,15000.0,Residential House,Owner,domcache_srp_56308093
3,3,20210913.0,SEW Sukride,Estella,4,Semi-Furnished,52000.0,Apartment,Owner,domcache_srp_22142099
2,2,20210915.0,Amulya Constructions & Infrastructure Developers Pvt Ltd.,Anand Nagar,Ground,Semi-Furnished,15000.0,Residential House,Owner,domcache_srp_49320107
3,3,20210915.0,SVC Ventures Pvt. Ltd.,Tree Walk,2,Furnished,38000.0,Apartment,Owner,domcache_srp_31740937
3,3,20210918.0,,,3,Semi-Furnished,28000.0,Apartment,Owner,domcache_srp_55541097
3,3,20210919.0,Mukunda Infrastructure,Mukunda Sai Ganesh,1,Semi-Furnished,24000.0,Apartment,Owner,domcache_srp_56335413
3,3,20210919.0,,Jains Carlton Creek Phase II,3,Semi-Furnished,28000.0,Apartment,Owner,domcache_srp_56169495
3,3,20210917.0,,Xeno Pride,5,Furnished,37000.0,Apartment,Owner,domcache_srp_55887027
3,4,20210820.0,,,9,Semi-Furnished,45000.0,Apartment,Agent,domcache_srp_56574829
2,2,20210915.0,,Royal Villas,1,Semi-Furnished,15000.0,Apartment,Owner,domcache_srp_55440341
1,2,20210917.0,,,2,Semi-Furnished,9000.0,Residential House,Owner,domcache_srp_54342597
3,2,20210917.0,,,Ground,Unfurnished,10000.0,Residential House,Owner,domcache_srp_57041599
2,2,20210917.0,,,3,Semi-Furnished,16000.0,Apartment,Owner,domcache_srp_55053345
4,3,20210823.0,,,,Semi-Furnished,65000.0,Villa,Agent,domcache_srp_55583783
2,2,20210914.0,,,2,Semi-Furnished,8000.0,Apartment,Owner,domcache_srp_55706459
3,3,20210906.0,Supraja Constructions,Supraja Harmony,2,Furnished,19000.0,Residential House,Agent,domcache_srp_56870117
3,3,20210910.0,,Golden Tulip,1,Semi-Furnished,25000.0,Apartment,Owner,domcache_srp_56589339
3,3,20210910.0,Indis,PBEL City,3,Semi-Furnished,27000.0,Apartment,Owner,domcache_srp_17148941
2,2,20210910.0,SMR Holdings,SMR Vinay Harmony County,Ground,Unfurnished,21000.0,Apartment,Owner,domcache_srp_56078953
2,2,20210916.0,,,2,Semi-Furnished,16000.0,Apartment,Owner,domcache_srp_56958397
3,3,20210910.0,,,28,Semi-Furnished,40000.0,Apartment,Owner,domcache_srp_55231487
3,3,20210910.0,,,2,Unfurnished,21000.0,Apartment,Owner,domcache_srp_52740747
3,3,20210912.0,,,Ground,Furnished,32000.0,Apartment,Owner,domcache_srp_55405535
2,2,20210909.0,Aparna Constructions and Estates Pvt. Ltd.,Aparna Cyber Commune,Ground,Unfurnished,21000.0,Apartment,Owner,domcache_srp_56853097
5,4,20210907.0,,,,Semi-Furnished,200000.0,Villa,Owner,domcache_srp_50312656
3,3,20210906.0,Vertex Homes,Vertex Sadguru Krupa,6,Semi-Furnished,27000.0,Apartment,Owner,domcache_srp_56349187
5,4,20210906.0,Pavani Group,Pavani Boulevard,,Furnished,160000.0,Villa,Owner,domcache_srp_49129749
3,3,20210905.0,Creative Koven Developers,Udaya Cresent,1,Semi-Furnished,35000.0,Apartment,Owner,domcache_srp_56423219
3,2,20210907.0,Niyas Projects,Libdom Luxury Villas,Ground,Furnished,25000.0,Residential House,Owner,domcache_srp_55621637
3,3,20210907.0,Aditya Housing And Infrastructure Development,Aditya Empress Towers,4,Semi-Furnished,37500.0,Apartment,Owner,domcache_srp_56034889
2,2,20210907.0,,,1,Semi-Furnished,11000.0,Builder Floor Apartment,Owner,domcache_srp_56377083
3,3,20210907.0,Jain Housing & Constructions Ltd.,Jains Carlton Creek,10,Furnished,50000.0,Apartment,Owner,domcache_srp_49108971
3,3,20210912.0,Crown Constructions and Aryamitra Properties,Whistling Woods,2,Unfurnished,34000.0,Apartment,Owner,domcache_srp_55763711
2,2,20210905.0,,,4,Semi-Furnished,20000.0,Apartment,Owner,domcache_srp_56860203
1,,20210918.0,,,Ground,Semi-Furnished,11000.0,Studio Apartment,Owner,domcache_srp_56868945
3,3,20210907.0,,,3,Semi-Furnished,45000.0,Apartment,Owner,domcache_srp_55870853
1,1,20210905.0,,,Ground,Semi-Furnished,17000.0,Apartment,Owner,domcache_srp_56861313
2,2,20210919.0,,,1,Unfurnished,12500.0,Residential House,Owner,domcache_srp_56865467
2,3,20210918.0,Sai Sree Developers Pvt. Ltd.,Hima Sai Lake View Towers,8,Semi-Furnished,25000.0,Apartment,Owner,domcache_srp_55983345
3,3,20210919.0,,,1,Semi-Furnished,30000.0,Residential House,Owner,domcache_srp_56956369
3,3,20210824.0,,Epsilon Apartments,4,Semi-Furnished,25000.0,Apartment,Owner,domcache_srp_47589481
2,3,20210916.0,,,3,Semi-Furnished,28000.0,Apartment,Owner,domcache_srp_56875053
2,2,20210911.0,,,1,Semi-Furnished,10000.0,Apartment,Owner,domcache_srp_51984037
2,2,20210904.0,,,2,Semi-Furnished,18500.0,Apartment,Owner,domcache_srp_51520392
2,2,20210916.0,,,3,Unfurnished,11000.0,Apartment,Owner,domcache_srp_56956279
2,3,20210917.0,,,2,Unfurnished,13000.0,Builder Floor Apartment,Owner,domcache_srp_56943737
3,3,20210904.0,Sai Shakti Infrastructures,Sai shaktis archana,4,Unfurnished,32000.0,Apartment,Owner,domcache_srp_55506239
2,2,20210912.0,,Srinidhi Residency Nizampet,4,Furnished,14000.0,Apartment,Owner,domcache_srp_56640531
3,3,20210911.0,,,2,Semi-Furnished,20000.0,Apartment,Owner,domcache_srp_55274099
1,2,20210913.0,,,1,Unfurnished,12500.0,Apartment,Owner,domcache_srp_56781239
3,3,20210918.0,,,3,Semi-Furnished,18000.0,Builder Floor Apartment,Owner,domcache_srp_56253373
3,3,20210825.0,Elegant Infratech Builders,Floatilla,Ground,Semi-Furnished,27000.0,Apartment,Owner,domcache_srp_27963043
3,3,20210903.0,,,8,Unfurnished,29000.0,Apartment,Owner,domcache_srp_56704453
3,3,20210825.0,,,1,Semi-Furnished,33000.0,Residential House,Owner,domcache_srp_38053123
2,2,20210823.0,,,9,Unfurnished,39000.0,Apartment,Owner,domcache_srp_40325411
3,3,20210828.0,Aditya Construction Company India Pvt. Ltd.,Aditya Odyssey,1,Furnished,25000.0,Apartment,Owner,domcache_srp_53611611
1,2,20210825.0,,,Lower Basement,Unfurnished,16000.0,Residential House,Owner,domcache_srp_54979607
3,3,20210918.0,Sri Jagathswapna Realtors,Spanzilla Gated Community,,Semi-Furnished,18000.0,Villa,Owner,domcache_srp_56003945
3,3,20210822.0,My Home Constructions Pvt. Ltd.,My Home Vihanga,11,Semi-Furnished,42000.0,Apartment,Owner,domcache_srp_55581125
2,2,20210903.0,,,Ground,Semi-Furnished,16000.0,Residential House,Owner,domcache_srp_55779843
2,2,20210831.0,,Jains Sadguru Heights,2,Semi-Furnished,20000.0,Apartment,Owner,domcache_srp_56109161
3,4,20210903.0,,,,Semi-Furnished,40000.0,Villa,Owner,domcache_srp_43240285
2,2,20210902.0,Golden Gate Properties Ltd.,Project Golden Habitat,4,Semi-Furnished,30000.0,Builder Floor Apartment,Owner,domcache_srp_56447571
2,3,20210829.0,,,5,Unfurnished,30000.0,Apartment,Owner,domcache_srp_55269785
3,3,20210831.0,,Creative Surya Towers,4,Semi-Furnished,29000.0,Apartment,Owner,domcache_srp_54537679
3,3,20210914.0,EIPL Group,EIPL Apila,7,Unfurnished,32000.0,Apartment,Owner,domcache_srp_54986887
3,3,20210918.0,Sunway Opus International Pvt. Ltd.,Grand Neville Sunway Opus,2,Semi-Furnished,22000.0,Apartment,Owner,domcache_srp_20624680
2,2,20210908.0,,,2,Unfurnished,11000.0,Residential House,Owner,domcache_srp_55303289
2,2,20210906.0,,,1,Unfurnished,9500.0,Residential House,Owner,domcache_srp_45526967
3,3,20210907.0,Crown Constructions and Aryamitra Properties,Whistling Woods,3,Semi-Furnished,28000.0,Apartment,Owner,domcache_srp_56466475
2,2,20210909.0,,,Ground,Unfurnished,15000.0,Residential House,Owner,domcache_srp_53909221
2,3,20210906.0,Jain Srikar Constructions,Jain Srikar Auroville,5,Semi-Furnished,30000.0,Apartment,Owner,domcache_srp_41702631
3,3,20210909.0,,Jaya Deepika Estates Bachupalli,5,Semi-Furnished,20000.0,Apartment,Owner,domcache_srp_55855457
2,2,20210906.0,,,4,Semi-Furnished,20000.0,Apartment,Owner,domcache_srp_54828389
2,2,20210908.0,,,2,Semi-Furnished,9000.0,Residential House,Owner,domcache_srp_56825123
2,3,20210907.0,,,6,Semi-Furnished,35000.0,Apartment,Owner,domcache_srp_56722985
3,3,20210902.0,Vajra Group,Vajras Sree Nivasam,2,Semi-Furnished,27000.0,Apartment,Owner,domcache_srp_56234725
2,3,20210903.0,,,4,Semi-Furnished,19000.0,Apartment,Owner,domcache_srp_56316173
3,2,20210826.0,,,2,Semi-Furnished,35000.0,Builder Floor Apartment,Owner,domcache_srp_56157683
3,3,20210911.0,,,5,Semi-Furnished,25000.0,Apartment,Owner,domcache_srp_56579907
2,2,20210911.0,,,1,Unfurnished,10000.0,Apartment,Owner,domcache_srp_56659303
2,2,20210911.0,,Aftab Residency,3,Unfurnished,11000.0,Apartment,Owner,domcache_srp_56691411
3,3,20210903.0,Indis,PBEL City,8,Semi-Furnished,25000.0,Apartment,Owner,domcache_srp_56405771
2,2,20210827.0,,,Ground,Semi-Furnished,13000.0,Residential House,Owner,domcache_srp_56606049
3,3,20210902.0,,,2,Semi-Furnished,17000.0,Apartment,Owner,domcache_srp_56241869
2,3,20210831.0,,Surabhi Enclave,2,Unfurnished,30000.0,Apartment,Owner,domcache_srp_56607815
1,2,20210906.0,,,1,Unfurnished,10000.0,Residential House,Owner,domcache_srp_56445905
4,4,20210909.0,,,Ground,Semi-Furnished,25000.0,Residential House,Owner,domcache_srp_54203833
1,2,20210911.0,,,2,Unfurnished,13500.0,Apartment,Owner,domcache_srp_55562199
3,3,20210907.0,,,4,Semi-Furnished,25000.0,Builder Floor Apartment,Owner,domcache_srp_22535001
2,2,20210808.0,,,,Unfurnished,12000.0,Residential House,Owner,domcache_srp_55252855
2,3,20210828.0,,,Upper Basement,Unfurnished,17000.0,Residential House,Owner,domcache_srp_56159807
3,3,20210908.0,,,4,Semi-Furnished,27500.0,Apartment,Owner,domcache_srp_33954921
2,2,20210905.0,,,3,Unfurnished,18000.0,Apartment,Owner,domcache_srp_55805203
3,3,20210908.0,,,6,Semi-Furnished,36000.0,Apartment,Owner,domcache_srp_51624235
3,3,20210905.0,,,2,Semi-Furnished,22000.0,Apartment,Owner,domcache_srp_54934011
2,2,20210905.0,,,1,Unfurnished,25000.0,Apartment,Owner,domcache_srp_55076831
3,3,20210911.0,,,6,Semi-Furnished,24000.0,Apartment,Owner,domcache_srp_55537573
2,3,20210911.0,,,2,Semi-Furnished,20000.0,Apartment,Owner,domcache_srp_54396785
2,3,20210721.0,Mantri Developers Pvt. Ltd.,Mantri Celestia,23,Unfurnished,35000.0,Apartment,Owner,domcache_srp_56037767
3,3,20210826.0,,,4,Semi-Furnished,22000.0,Apartment,Owner,domcache_srp_54055849
2,3,20210910.0,,,4,Furnished,21000.0,Apartment,Owner,domcache_srp_55310407
3,3,20210912.0,Aparna Constructions and Estates Pvt. Ltd.,Aparna Hill park Silver oaks,7,Semi-Furnished,27000.0,Apartment,Owner,domcache_srp_56009007
3,3,20210802.0,,,Ground,Semi-Furnished,35000.0,Residential House,Owner,domcache_srp_56256427
3,3,20210908.0,,The Blessing,1,Semi-Furnished,20000.0,Apartment,Owner,domcache_srp_55808159
2,3,20210903.0,Aditya Construction Company (P) Ltd.,Aditya Imperial Heights,3,Furnished,31000.0,Apartment,Agent,domcache_srp_55839447
2,2,20210830.0,,,,Furnished,32000.0,Residential House,Owner,domcache_srp_27428165
1,1,20210907.0,,,,Semi-Furnished,6000.0,Villa,Owner,domcache_srp_37474061
2,2,20210910.0,,,Ground,Unfurnished,8000.0,Residential House,Owner,domcache_srp_55058373
3,3,20210815.0,,,4,Furnished,1400.0,Apartment,Owner,domcache_srp_56449741
2,2,20210918.0,,,1,Semi-Furnished,15500.0,Apartment,Owner,domcache_srp_54036145
2,2,20210919.0,Aparna Constructions and Estates Pvt. Ltd.,Aparna CyberZon,5,Semi-Furnished,24000.0,Apartment,Owner,domcache_srp_56512153
3,3,20210919.0,Reliance Developers,Avans exotica,1,Semi-Furnished,28000.0,Apartment,Owner,domcache_srp_53587295
2,2,20210914.0,,,3,Semi-Furnished,20000.0,Apartment,Owner,domcache_srp_56218471
3,3,20210915.0,Aliens Group,Aliens Elite,2,Semi-Furnished,35000.0,Apartment,Owner,domcache_srp_53090373
2,2,20210913.0,Phoenix Group Holdings,Golf Edge,20,Unfurnished,40000.0,Apartment,Owner,domcache_srp_38692297
2,2,20210914.0,,,2,Semi-Furnished,14000.0,Apartment,Owner,domcache_srp_55235483
3,3,20210902.0,,,6,Unfurnished,50000.0,Apartment,Agent,domcache_srp_56147945
2,2,20210918.0,Lodha Group,Lodha Meridian,20,Furnished,45000.0,Apartment,Agent,domcache_srp_56868129
4,4,20210919.0,,,3,Semi-Furnished,70000.0,Apartment,Agent,domcache_srp_55822323
3,3,20210919.0,,,5,Furnished,45000.0,Apartment,Agent,domcache_srp_53671267
1,1,20210912.0,,,,Unfurnished,6000.0,Residential House,Owner,domcache_srp_56378185
3,3,20210907.0,Western Constrcutions,Western Exotica Project ,3,Semi-Furnished,38000.0,Apartment,Owner,domcache_srp_56278509
3,3,20210905.0,Crown Constructions and Aryamitra Properties,Whistling Woods,2,Semi-Furnished,40000.0,Apartment,Owner,domcache_srp_52452671
3,3,20210906.0,,,3,Semi-Furnished,30000.0,Apartment,Owner,domcache_srp_50087038
2,2,20210917.0,,,1,Unfurnished,17000.0,Apartment,Owner,domcache_srp_55763761
2,2,20210909.0,Sankar Builders,Shankar Green Homes,,Semi-Furnished,9000.0,Villa,Owner,domcache_srp_36000641
2,2,20210907.0,,Sri Venkateshwara Residency Kukatpally,1,,15500.0,Apartment,Owner,domcache_srp_56889379
2,2,20210906.0,,,,Unfurnished,8000.0,Residential House,Owner,domcache_srp_56880367
4,3,20210910.0,Aparna Constructions and Estates Pvt. Ltd.,Aparna HillPark Boulevard,,Semi-Furnished,40000.0,Villa,Owner,domcache_srp_56873969
3,3,20210907.0,,,1,Semi-Furnished,25000.0,Apartment,Owner,domcache_srp_53973841
3,3,20210908.0,Sanskaar Builders & Developers,Sanskruti Singapore Township,2,Furnished,16000.0,Apartment,Owner,domcache_srp_53136263
1,2,20210908.0,,,9,Unfurnished,9000.0,Apartment,Owner,domcache_srp_56910271
2,2,20210904.0,,,2,Unfurnished,14000.0,Apartment,Owner,domcache_srp_56845407
3,3,20210823.0,,,4,Semi-Furnished,30000.0,Apartment,Owner,domcache_srp_39203853
2,2,20210915.0,Sarada Developers,Sarada Apartments Phase II,2,Semi-Furnished,25000.0,Apartment,Owner,domcache_srp_56743283
2,2,20210904.0,,,1,Unfurnished,13000.0,Residential House,Owner,domcache_srp_55503691
2,2,20210820.0,Raghavendra Neelima Constructions,Raghavendra Panchajanya,2,Furnished,23000.0,Apartment,Owner,domcache_srp_56566357
3,3,20210908.0,SMR Holdings,SMR Vinay Harmony County,10,Semi-Furnished,30000.0,Apartment,Owner,domcache_srp_29918573
4,3,20210830.0,Raghav Kalyan Estate Pvt. Ltd.,Raghav Kalyan Enclave,1,Semi-Furnished,30000.0,Residential House,Owner,domcache_srp_36424487
2,2,20210825.0,,,3,Unfurnished,16000.0,Apartment,Owner,domcache_srp_55744187
3,3,20210916.0,Aastha Avenues,Aastha Elite,1,Semi-Furnished,20000.0,Apartment,Owner,domcache_srp_49963140
2,2,20210902.0,,K Y Residency,5,Semi-Furnished,13000.0,Apartment,Owner,domcache_srp_45551253
3,3,20210828.0,SH Group,Casa Rouge,1,Furnished,65000.0,Apartment,Owner,domcache_srp_50554664
