prop_id,area_sqft
56903697,200.0
55249737,1500.0
51231430,1250.0
56096623,2450.0
56095999,1602.0
56108027,2400.0
56104049,1200.0
56104661,135.0
41044291,1000.0
15891566,1600.0
55213863,1100.0
27693989,1635.0
26577311,1400.0
56111921,1500.0
55282649,3114.0
56035333,1400.0
56118215,2020.0
56019493,800.0
52998481,1100.0
56828209,550.0
56030017,3000.0
56017209,1310.0
56118739,1900.0
56119027,1044.0
56343277,1050.0
18166083,1440.0
55054981,
52399377,1000.0
31046009,
51708313,800.0
56925277,1433.0
45363797,1300.0
56959479,2500.0
52868041,
51908427,
47218337,650.0
35272933,
45143293,1360.0
56085177,2000.0
53565627,
45551147,
30316593,1700.0
55478681,1500.0
42805677,
46371899,1100.0
56947231,1250.0
56386509,1850.0
56082309,1700.0
50977166,1650.0
56096951,800.0
55560535,
38003159,1350.0
53287261,
52348059,1250.0
40500331,210.0
16561806,1530.0
37396557,1300.0
46580223,3400.0
41029173,1100.0
56386485,600.0
56644407,1300.0
56655063,1050.0
43283251,1200.0
56095363,1919.0
55249053,1200.0
56028447,1350.0
56358937,1198.0
20476864,1484.0
56946421,2085.0
57052227,1350.0
51115128,3500.0
55982221,1490.0
55362027,2000.0
56983871,3000.0
53454859,1000.0
52731839,1952.0
55156669,2525.0
56041237,3260.0
57075365,1700.0
54034679,1000.0
55131573,400.0
57058443,1330.0
44049639,2400.0
53469367,1550.0
57047219,2000.0
54154537,2500.0
54908597,900.0
54155809,1460.0
55456065,1151.0
55852103,1520.0
56515221,1450.0
55482381,1080.0
51540281,1100.0
55905647,1300.0
56107583,1000.0
53423727,1490.0
55413719,2500.0
55979475,2385.0
56057391,1700.0
27075049,2092.0
53199243,1000.0
52173845,1600.0
56370405,1250.0
37160989,1667.0
55868567,1100.0
56059143,465.0
56232299,2525.0
56069855,1800.0
54259829,1685.0
55295605,200.0
56017531,1600.0
56241339,810.0
56723225,1050.0
56299445,1705.0
55319985,1310.0
56343431,1335.0
56191531,3500.0
55615899,1400.0
54281009,1300.0
54965463,900.0
55131261,1150.0
49727648,800.0
52099447,1260.0
32177039,1955.0
54828407,1738.0
52420961,1281.0
55051781,1065.0
28278635,1175.0
49278299,2200.0
56989869,1235.0
57047847,1149.0
56885583,1800.0
56238317,1650.0
54041823,900.0
55984299,1100.0
57000291,100.0
56463545,1700.0
56278617,1050.0
52371109,1270.0
50372570,550.0
49620960,600.0
53289359,1150.0
53068799,965.0
50976396,1050.0
56048851,1100.0
57067825,750.0
57021077,1800.0
55793879,600.0
57029007,725.0
56190581,2500.0
54634497,1000.0
54913087,1100.0
51421360,800.0
56473093,1245.0
56051851,1040.0
40377129,2380.0
55054905,1800.0
54956287,1000.0
53478461,2090.0
55069459,1300.0
55785165,1900.0
47951435,1560.0
55560617,700.0
55326229,1350.0
54942499,1620.0
54992399,1050.0
55767015,4400.0
56288117,1000.0
56866357,1800.0
55875995,850.0
56193103,1395.0
50094478,1100.0
55531477,600.0
56900103,1500.0
55517635,1900.0
43494601,1200.0
55463169,1340.0
55004681,1723.0
55130731,2600.0
55161025,1095.0
55874651,1800.0
56053197,1930.0
55040351,3400.0
55968757,850.0
55189233,1650.0
55034463,3500.0
53337163,1350.0
55465645,1550.0
48638999,1130.0
21338481,1800.0
52715911,1020.0
54053631,1350.0
56494607,1100.0
53434913,1440.0
53742109,900.0
54834341,1899.0
31780005,1000.0
22541533,1150.0
15586219,1000.0
54854605,1100.0
25169895,1000.0
55230787,1680.0
53296359,1456.0
56481211,2450.0
56002269,1625.0
54971241,700.0
55709991,1890.0
39015853,2200.0
55961841,900.0
56174195,2000.0
52346711,1800.0
55306067,1150.0
55306489,1500.0
55250875,1150.0
55399441,1475.0
56964247,1180.0
56980267,1695.0
56720877,960.0
56722657,1050.0
55584339,1150.0
55888803,1300.0
56268473,1034.0
55728913,935.0
55627517,1070.0
56271509,1100.0
56955369,580.0
56135815,1050.0
48409163,2650.0
41101445,1500.0
55219005,1200.0
55295835,1450.0
55682495,2525.0
55851791,1400.0
55868879,3080.0
56482523,1200.0
37657145,1278.0
52477301,1000.0
54948689,1685.0
55749657,850.0
52711919,1740.0
48343553,1090.0
54347625,1000.0
54055029,1100.0
47138459,2300.0
49244993,1610.0
9908789,1800.0
43866665,3000.0
56770389,1245.0
54168153,1760.0
55248407,
55796517,900.0
55688383,1000.0
52764869,800.0
55618265,2410.0
54590541,1300.0
55809563,1400.0
55290299,1540.0
54941481,1220.0
55800985,2540.0
54294131,1900.0
55030105,1400.0
56375889,1100.0
56934665,1000.0
56770357,1000.0
56863941,1870.0
56904487,600.0
56394725,570.0
55866847,900.0
56087393,2060.0
52744345,1800.0
56882543,1250.0
53050903,
23839525,850.0
56926785,1160.0
20733884,650.0
50434780,
55358631,
56190661,1660.0
55482793,500.0
53963131,1933.0
55239913,1220.0
53835695,500.0
53466525,1328.0
55265305,158.0
53722189,1075.0
53784187,1818.0
54526777,2500.0
49848116,1300.0
46670311,4500.0
49977406,1550.0
55786015,1240.0
55592961,1200.0
55796171,1350.0
50868540,1550.0
56576807,1800.0
55911471,1490.0
52225863,1200.0
50176098,1800.0
17833267,1275.0
55904477,1500.0
55624309,1335.0
56801703,900.0
52842881,850.0
54901769,2300.0
55466105,1450.0
53586365,2018.0
55699907,940.0
55670785,400.0
52675539,1200.0
55802169,1500.0
56042181,2000.0
56479465,250.0
56048027,1250.0
54984751,1600.0
56140409,1500.0
45480913,1200.0
54372303,1195.0
56209713,1270.0
51143920,1100.0
50633644,750.0
48014633,1300.0
55736805,900.0
55462739,1100.0
56756873,600.0
56498949,1200.0
49258697,2500.0
53487717,1100.0
55325691,1760.0
54786597,1586.0
53461997,1800.0
55204403,1800.0
55755949,3815.0
29193333,1100.0
55315169,1657.0
55470037,1000.0
56235755,1500.0
56476953,1850.0
56193509,1463.0
54169731,2000.0
54469909,1215.0
53366653,210.0
54998409,500.0
55162157,1140.0
42369955,1135.0
55856457,600.0
56173647,1785.0
56186987,1500.0
49400215,850.0
47756265,1450.0
54554859,
46562815,1750.0
48117365,1834.0
55264137,2080.0
54718449,1400.0
45405913,1350.0
56366509,680.0
56203017,1300.0
54140249,1300.0
53090005,
56491077,600.0
20679770,1200.0
53307187,1450.0
55091445,600.0
56055805,1855.0
38653643,1100.0
30314661,750.0
48041307,400.0
55630365,1000.0
55749357,1700.0
54999189,1690.0
54646721,1600.0
56126247,1550.0
41160785,
56376629,1200.0
43737769,1389.0
56376365,2500.0
56982449,1100.0
55391379,1600.0
54966647,1500.0
56762499,1000.0
56949899,720.0
50115734,
55010569,
55197123,
56290399,
55755411,
56615019,1500.0
55561307,
52331759,
55699627,
56809197,1400.0
56645077,600.0
51763179,
56825175,2000.0
49648640,
4149187,
55003371,
56498581,550.0
56748547,1500.0
55455895,
53530191,
56211927,700.0
56139593,950.0
56296829,1340.0
56167217,650.0
20635308,
56445345,1500.0
38833615,
55326849,
54948735,
18827540,
14987117,
54989847,
56066687,750.0
54328591,
53463787,
55860653,
55050475,
55985309,
56037479,750.0
55254005,
55384313,
21905633,
55529421,
46123359,
19569895,
56763135,450.0
53802849,
56189327,4000.0
7526899,
55162833,
56020163,1000.0
56998613,1685.0
56202213,1350.0
45393081,500.0
56562357,1700.0
57082949,1140.0
57081253,650.0
56993607,1215.0
56999579,1100.0
56986553,1269.0
57041835,1220.0
57001523,1500.0
57017781,855.0
56995433,1000.0
56701649,1700.0
55208647,
56983739,2400.0
35583943,
56157681,
55474217,
56155091,
41168129,
26470799,
55790831,
54139071,
52485347,
55242213,
56053325,
35670437,
56666375,1000.0
56726837,2000.0
55530879,
53860589,
53361401,
56607617,1500.0
55053121,
55055861,
56572441,1100.0
13031852,
56778873,100.0
37864777,
45695041,
56789617,450.0
56583381,300.0
56621167,1500.0
56679563,1000.0
56577691,900.0
22124893,
16404772,
56516671,2000.0
52039039,
55564125,
56602429,1750.0
46817793,
56632757,3000.0
54450045,
56640853,1000.0
43803627,
46778801,
56752375,1200.0
56794735,1800.0
56551457,506.0
56552213,2595.0
56658211,700.0
56977325,1175.0
56962449,486.0
56952223,1580.0
56960289,1000.0
54360377,
56425675,1500.0
56485251,1575.0
56489675,1600.0
56240053,670.0
34717045,
55345831,
53494909,
56215415,800.0
55772145,
56406665,500.0
56218495,1000.0
56363951,700.0
31477015,
55413575,
56213225,1595.0
56404277,900.0
56416395,1200.0
56366669,1050.0
33911387,
56233127,1000.0
52190695,
26338985,
56228121,1100.0
56298271,1130.0
55666683,
54900267,
56141739,3600.0
55731015,
32742651,
56167245,1150.0
56167007,500.0
56448807,220.0
55032655,
54877107,
55443971,
21031221,
50263190,
56339715,800.0
56157987,900.0
56242413,1425.0
56319647,600.0
56442967,1100.0
55404343,
56388319,450.0
56246247,1800.0
56325157,1500.0
56183935,1100.0
28112143,
56261719,1290.0
56455491,1360.0
55249027,
46856079,
33034167,
55336445,
56271499,1300.0
21814775,
14861435,
11895078,
50136114,
55502543,
53105771,
56068403,1200.0
56037643,1300.0
56127793,1000.0
38548533,
43602819,
56565423,1258.0
56041487,2300.0
17212287,
54958461,
54077997,
55774891,
56037455,6000.0
27130173,
56122155,650.0
55256833,
49811142,
28550065,
54236993,
52399579,
41347697,
56052937,1050.0
19257640,
38988891,
55045227,
54178185,
18818745,
56084759,1500.0
54975455,
56030933,
22004279,
34401393,
22456851,
56595975,400.0
18678214,
56906731,100.0
49607464,
33149791,
56087641,950.0
51536725,
53583767,
27718325,
56103815,2000.0
55195151,
30729349,
55811469,
56034907,1350.0
39432947,
56019473,1550.0
56937269,1500.0
56892673,1450.0
56905109,900.0
56879911,1350.0
56771875,1800.0
56602781,1450.0
56839567,123.0
56848831,1150.0
56681007,1000.0
56846513,2000.0
56688057,1185.0
56834823,1460.0
56725509,950.0
56512585,1140.0
56681175,1852.0
56701355,1350.0
56753297,565.0
56639935,1200.0
56542415,150.0
56537043,2000.0
56655535,340.0
56604769,900.0
56768877,3400.0
56468709,2000.0
56371517,1300.0
56240085,1000.0
56214615,950.0
56217771,500.0
56405013,1180.0
56152445,1492.0
56421167,1800.0
56328241,1155.0
56439847,750.0
56087751,1200.0
56184547,899.0
56110643,1050.0
56052705,500.0
56087381,1000.0
56109439,1200.0
56034737,1450.0
56874841,2574.0
55197363,2200.0
55581029,600.0
55735429,1220.0
55941881,1325.0
55394561,
55248699,
12356653,
54260319,
24489091,
52912819,2160.0
56022673,
56037061,
52334397,
50536114,
41751161,
22754601,
55672231,
55528617,
56340953,
49062551,
53007083,
57079973,
57079987,
57079989,
37398751,
57081665,
57081119,
20592479,
55547377,
57074179,
13364343,
20921424,
56038375,
56183075,
8639308,
2151986,
37919401,
31942199,
56048095,
57071957,
39153785,
56019885,
57070655,
57070489,
57079805,
57077685,
49721440,1200.0
57077163,
57084505,
57084365,
57072853,
57072677,
57072033,
57071291,
57082173,
57081455,
57080371,
45402875,1190.0
57073403,
57082963,
49507786,
55203505,
55203069,
57083699,
57073467,
57086149,
19853956,
57085887,
57085699,
57069731,
57069513,
48386649,
56069911,
57088127,
57087631,
57087423,
57088791,
57086725,
57089141,
46155857,
57086735,
57070859,
47432467,
57089473,
57091155,
57091443,
57091457,
57091381,
57090699,
55949247,
26716379,
33057187,
12341801,
57049707,
56990899,1550.0
54537625,
56993503,1080.0
56994689,1160.0
57068505,
56992991,1000.0
56318331,
14131327,
56996017,150.0
57068873,
57014309,1206.0
57014313,1200.0
48998539,
57025293,1200.0
57040315,
57015447,1100.0
56682635,
56683179,
56682383,
57024491,1750.0
56998975,900.0
13523317,
31925509,
15618249,
16413851,
2017726,
3711639,
54822359,
57015787,1550.0
57061271,
57061309,
31697991,
56981525,1700.0
56073131,
57026467,1100.0
57001173,1000.0
57015797,1395.0
49705818,
55981489,
53163949,
57017081,1500.0
20750414,
57016677,1100.0
56981757,2000.0
57016597,1000.0
55809835,
34731385,
20738265,
57000071,1500.0
57058751,
56210603,
44231815,
57015191,1100.0
57057735,
57021195,1000.0
57057223,
56441051,
56998413,966.0
57057771,
57021849,70.0
56422189,
57038133,
57020879,2000.0
56980807,900.0
57019933,1000.0
13620993,
49358417,
57029779,223.0
57018079,1800.0
57044005,
57064659,
21379089,
57031111,1200.0
38350861,
32217539,
33492851,
52893237,
57030911,650.0
57045049,
28048159,
57006211,890.0
41692653,
57031265,1200.0
57006077,1200.0
57031495,1750.0
57005667,1215.0
57046149,
57013355,1750.0
56995265,910.0
14482380,
57013915,650.0
57013807,650.0
57050357,
57049179,
57068425,
57049579,
57049341,
57048147,
57067411,
39869585,1310.0
57067795,
57067913,
57032293,50.0
57066335,
57066339,
52961313,
34090137,
55477751,
52000441,
57015139,1718.0
43214685,
43729827,
57051321,
55709799,
56010169,
57015165,600.0
9314283,
29892677,
52875897,
57032861,
57064103,
57065599,
51882693,
57039463,
49797238,
57008081,900.0
47586047,
56701659,
57033257,
57033285,
57033545,
57033613,
57035967,
57034625,
57051951,
57056101,
57054733,
57054301,
13259195,
57056385,
57015505,1850.0
55486689,
54855369,
56947973,800.0
50032878,
55315661,
55830755,
56210979,
30551891,
51501884,
55282727,
9056190,
52323181,
56686015,1000.0
56627613,1450.0
56630085,1200.0
56568631,900.0
56608525,3200.0
53614225,
53309987,
55797717,
56508197,1000.0
56564487,950.0
13730840,
50957080,
14016128,
27920535,
56501277,700.0
56504795,1000.0
54474143,
57052219,
9040325,
40572457,
12794381,
56641993,800.0
56758409,1150.0
56708029,1250.0
55106853,
19736914,
50076144,
55111491,
53013033,
56983169,1200.0
32131473,
55935577,
34130451,
18854633,
56425713,500.0
54914591,1500.0
56430295,550.0
56381457,120.0
26388211,
56432309,600.0
52415581,
56430147,800.0
41361803,
53275757,
56281725,1467.0
56999519,1622.0
57023379,1500.0
57027063,2000.0
53270135,
57002375,3800.0
57015947,730.0
55312285,
29815875,
51464912,
56287451,1300.0
57016999,950.0
57017069,600.0
56925655,400.0
56982059,1056.0
54152757,
56982001,1150.0
50533630,
56981935,1000.0
50009916,
56981895,1200.0
23894661,
18729807,
18854742,
24408331,
50533570,
29865379,
16111650,
16527916,
16561808,
57015985,1650.0
55647327,
32862577,
50353738,
51149948,
50533614,
52906385,
52518681,
49089533,
56406035,
20412342,
56982457,90.0
57044623,
57007785,1210.0
32234991,
40614677,
56985537,1250.0
18705740,
55952311,
20980478,
22227393,
56996355,1250.0
56428549,1400.0
56996241,1250.0
56996249,850.0
55681023,
25678859,
20733117,
48877321,
57008683,650.0
56227759,1350.0
31069935,
33098055,
54194071,
51261402,
50732324,
20121713,
20869282,
19765657,
19018233,
13877083,
53137473,
57017733,1100.0
57007189,450.0
23474251,
56256347,1350.0
20783017,
23941727,
52835719,
56008767,
44807621,
55631169,
29231747,
32038741,
56382659,900.0
40126067,
55183929,
53907689,
53205979,
56172935,1500.0
56388745,405.0
45996317,
56386437,800.0
55150601,
56254905,950.0
45565769,
47612357,
56263195,1450.0
42503525,
49880542,
45210159,
56403549,1135.0
56272255,600.0
56340963,1000.0
56559191,1400.0
55555853,
56102341,120.0
56461763,1010.0
18491335,
56035223,500.0
43194875,
54670489,
35471767,
23445603,
56068013,
21201217,
56334683,
52188047,
2520749,
38740387,
56932377,1270.0
50928312,
56884107,1360.0
49658574,
56904947,1200.0
56418461,200.0
56471005,800.0
5474741,
55169983,
56431255,750.0
56375781,1000.0
56588435,1250.0
9589682,
56310477,825.0
47103957,
52667991,
54132693,
56380047,1275.0
18569719,
56311173,1300.0
56359363,750.0
56215933,1156.0
56568189,600.0
56464277,1200.0
56608579,400.0
55004755,
56669585,650.0
56280777,222.0
42628029,
56213695,400.0
56222745,2200.0
56470607,900.0
54943003,
31050665,
56474333,800.0
49142547,
53485697,
56583617,250.0
37054569,
9265460,
56421809,650.0
48846009,
49274455,
50633874,
56550395,1500.0
56501915,800.0
24971671,
56822595,1170.0
14589214,
39916025,
56243905,720.0
56694273,1500.0
56158203,4900.0
55436311,
51322884,
56157189,150.0
49110897,
23995729,
56793679,1800.0
56697521,
56597609,900.0
56387789,850.0
53042121,1050.0
55176939,
47104225,
15058956,
56261207,1400.0
56399959,890.0
56261621,1100.0
56262083,1400.0
30362151,
10794922,
56552407,550.0
56180865,140.0
54469785,
54968507,
50285480,
56343297,400.0
56822079,900.0
9251969,
47974403,
32299727,
56965801,1000.0
56967525,1000.0
14986908,
10110857,
37965875,
27671035,
55585475,
56969673,1550.0
30280907,
50477526,
56953249,2000.0
56953259,800.0
56952895,950.0
56040847,1100.0
56568651,800.0
56952365,1000.0
38474813,
56953711,1350.0
33376965,
55884445,
56954283,1200.0
56955325,1000.0
18505860,
53561407,
56122599,1100.0
55547561,
44654305,
56957981,100.0
56956915,1200.0
56956309,900.0
56957387,1350.0
56958915,1300.0
34623957,
37078389,
56959941,1100.0
56967789,1300.0
56364587,
55426679,
21151085,
49721332,
56964421,1500.0
56964843,950.0
56965073,1075.0
56964993,1150.0
36763577,
56679605,3500.0
56964481,1445.0
56932013,1650.0
17230559,
49763108,
56365513,
56121615,578.0
56960735,1650.0
56134577,550.0
56960265,1250.0
56012285,
56980159,1200.0
56965135,1050.0
29897313,
50991518,
36763647,
56948441,850.0
56948617,2100.0
56805533,550.0
56951167,1500.0
54958499,
56940025,1650.0
55132867,
53158855,
14452179,
14841585,
17102236,
52668725,
53247599,
56973403,1500.0
53581063,
56972211,1500.0
56976365,1175.0
56976009,1498.0
56978705,1100.0
56979101,1280.0
56978451,1000.0
56944475,750.0
56939057,540.0
55890481,
56974807,550.0
56941959,1280.0
32141227,
56979911,1100.0
18469701,
37032747,
30327491,
37656955,
16798103,
26523087,
15802603,
24653511,
52836467,
51302140,
56504713,700.0
21450393,
17892383,
54002617,
56031125,1000.0
25028433,
56018615,1000.0
45107063,
55584861,
55600603,
56896309,1250.0
54220409,
27511503,
47847309,
50400228,
32724583,
56937351,850.0
56937459,1200.0
15898916,
56229339,
56902281,1125.0
50334652,
45726555,
53049317,
50364072,
56920981,3900.0
56921499,1029.0
23878335,
56921975,1200.0
56884523,1650.0
56884527,1150.0
6364803,
56884699,1000.0
56923637,1350.0
52908507,750.0
56885133,1100.0
36407537,
45817459,600.0
56925159,4799.0
43525063,
10998845,
8028447,
56886551,1200.0
56886561,1300.0
56886475,2700.0
30283785,
56928809,1745.0
56928717,1500.0
41687987,
56928481,1280.0
56890915,900.0
56890231,750.0
16016906,
47493191,
55679975,
55536877,
56850849,2000.0
51443796,
14013819,
56850967,1250.0
56899905,1470.0
55019759,
56936995,1000.0
37079617,
56107189,
56934197,1500.0
56893321,800.0
56935227,1100.0
56933353,1230.0
40876483,
56932711,1350.0
55122711,
56930057,800.0
55858297,
55862515,
55863287,
56910011,1000.0
46264457,
56899171,160.0
9878228,1200.0
56862851,658.0
8914622,
52649587,
56863953,1500.0
56918157,1300.0
56862617,900.0
9427280,
2145227,
56861907,810.0
56915365,600.0
8639268,
8869348,
56882921,1200.0
2513501,
56855929,1300.0
2499168,
9304580,
9414410,
4576748,
54756315,
56866763,950.0
56882075,1900.0
56905049,1000.0
33559853,
49711426,
37426341,
52111739,
56902571,1200.0
56902611,1050.0
56853373,2700.0
56852999,1250.0
56905693,2000.0
56851503,1400.0
4049397,
5301011,
50161242,
56904515,1000.0
56852767,1175.0
56909111,1090.0
49109317,
55867091,
56907681,1000.0
36824451,
3845129,
51343794,
56918561,1000.0
55993869,
56217783,
56919695,1225.0
56919401,1280.0
8620031,
8038484,
34375743,
56864529,1000.0
56865223,1200.0
56918425,1100.0
56865323,900.0
56270879,
56869935,1750.0
49135949,
2130857,
56868073,1705.0
56870207,900.0
55810541,
2050155,
56880545,1250.0
56881551,1500.0
56881141,100.0
56881189,900.0
56881215,1890.0
56875111,2400.0
56877813,1250.0
55542339,
55548985,
53577309,
56882803,1200.0
56876295,1200.0
8076005,
56852971,1570.0
56579357,1000.0
52086367,
52160449,
54809993,
56579371,1000.0
40302781,
56369591,1650.0
56523309,725.0
56679111,60.0
56476413,1600.0
56579463,200.0
56736315,1350.0
9050319,
54601845,
56141795,2011.0
35704607,
33599923,
32877325,
8480235,
8568004,
19070162,
56736437,1100.0
14616576,
49131717,
48117895,
56300763,1400.0
56144421,1100.0
48972633,
49171209,
23006789,
50408244,
19355093,
51728535,
19032269,
56846915,1300.0
51330510,
55818297,
28013295,
50010738,
56372697,1340.0
24712727,
19823935,
56847095,1170.0
48947421,
42140321,
20810755,
56844827,1200.0
54612249,
51540687,
54737425,
55045435,
44876059,
8989617,
54931217,
39524481,
56775943,1225.0
6637090,
56133843,980.0
56134507,1300.0
19495015,
30144131,
34801179,
53179079,
56674671,700.0
56776057,1125.0
43578675,
52654741,
49485125,
55677795,
55692649,
56685445,1500.0
23391543,
55178167,
50919208,
34036735,
35472161,
49819720,
52177705,
46895347,
52693231,
14334389,
36758105,
20640780,
51824087,
54810647,
37478059,
53245363,
56059701,900.0
56480097,598.0
52519539,
56231551,1050.0
56787449,1200.0
56787451,900.0
22204711,
56425703,750.0
56787607,910.0
56147293,1700.0
47537125,
56232819,1779.0
56481133,800.0
44970777,
51784703,
37777343,
46296289,
56787793,850.0
56737137,1920.0
16749514,
56684435,1900.0
44882933,
54838897,
53037657,
56229031,400.0
51572647,
54583279,
54640657,
56786419,1330.0
48657333,
56146111,1550.0
21719703,
56479591,2250.0
54310683,
56230125,1170.0
20606793,
25190595,
8961295,2000.0
49696490,
54836109,
55545217,
56688167,1000.0
56061317,
56067299,1145.0
56154959,150.0
56308907,750.0
56429735,2000.0
56626687,1300.0
55586181,
43158309,
56531961,1500.0
56378309,900.0
52160047,
56629127,1600.0
56742623,1000.0
56585699,1500.0
56585707,850.0
31634011,
4227650,
40911463,
56588233,1670.0
49590218,
49915028,
42277523,
54749239,
56692329,800.0
45581163,
43598499,
36230005,
56238097,750.0
56238103,1380.0
56433191,1125.0
33298109,
52758045,
50824604,
52415119,
53970595,
41138229,
33021371,
39810465,
45143377,
33215701,
56485631,1160.0
56689985,100.0
56532251,4000.0
56068105,1250.0
2050699,
39964387,
53190527,
56486221,100.0
56068101,1260.0
44273357,
56238303,1600.0
56628749,550.0
46723141,
52061947,
56628173,1300.0
56431559,750.0
49437899,
9040025,
56153303,1375.0
56308239,1200.0
52119535,
56688461,1250.0
56968737,1100.0
56377751,1785.0
56585147,830.0
12963165,
40750777,
55555827,
56938667,1220.0
56534125,100.0
56040033,
21312097,
29864237,
41826477,
53963635,
56435315,1215.0
56744969,800.0
56586681,980.0
56488421,1150.0
56535201,115.0
55557245,
56070869,1050.0
13746086,
54691311,
56938787,1375.0
56970847,1000.0
56627543,750.0
56376981,400.0
56627819,1270.0
56584347,1614.0
56741327,1000.0
56740679,900.0
44581965,
56153477,1250.0
55511181,
52970011,1050.0
56071371,1050.0
54315805,
56488329,900.0
56690623,600.0
56745243,2039.0
56251403,
56587173,1600.0
56488821,1000.0
20083818,
56630267,1700.0
18781312,
56629651,1400.0
49329693,
56488001,1800.0
52540843,
56487649,1200.0
47172845,
54970091,
54838917,
19225597,
38681955,
54023471,
56212479,
56237369,850.0
56743487,700.0
37731577,
56359809,1400.0
56609271,1100.0
56953063,1350.0
56953081,1200.0
52739009,
56770895,1900.0
56125939,1500.0
56608875,1460.0
56283087,1050.0
56565993,400.0
18531316,
56566013,1300.0
56566039,1635.0
56283247,1400.0
56667239,1180.0
56566163,1200.0
56667375,1100.0
56357629,1700.0
38759257,
56215523,1000.0
9660674,
53617217,
20617265,
9219980,
56508889,935.0
49386219,
23790589,
51264000,
37538769,
34125549,
34939769,
29838867,
56668175,1000.0
56725091,700.0
31125771,
48470191,
16919304,
50192322,
49639432,
54965069,
20600189,
56568157,700.0
50533566,
51210864,
56564685,200.0
23138473,
56564755,1175.0
56214073,1100.0
56038769,1000.0
43623123,
56358447,990.0
33893801,
22332205,
52100947,
39523163,
56668545,1160.0
56771781,550.0
56724865,1897.0
50555184,
50825952,
55272129,
38889291,
56668293,100.0
56361433,820.0
56771895,1800.0
56127737,1300.0
12078823,
56040703,906.0
56834055,1000.0
56771719,1825.0
56771911,1784.0
41160715,
56724757,1000.0
56567373,600.0
56771737,1000.0
52467907,
56665599,1800.0
56406457,1070.0
56665759,900.0
56724145,650.0
56665805,1000.0
56509769,980.0
53013595,
56724043,700.0
56923191,1100.0
56923249,1125.0
17620159,
56043265,800.0
56216965,900.0
56216975,1250.0
53056425,
48424641,
17571167,
55170959,
56127333,1570.0
56833841,1400.0
56285035,1500.0
56610055,900.0
21702631,
54961827,
56608559,1100.0
4003815,
55372335,2040.0
56666529,400.0
36383603,
56666335,1100.0
56510455,1100.0
40658329,
56282859,55.0
56921763,1800.0
56509667,900.0
55317811,
56727731,1000.0
56670073,1825.0
56514261,1100.0
56513417,800.0
50366512,
56217251,950.0
50636586,
56612891,1200.0
28178575,
56046511,1025.0
56836143,100.0
56670101,1600.0
53304639,
56924137,1100.0
42171349,
50868074,
41533133,
50513518,
44699923,
46084109,
54839257,
37737173,
41511849,
56362865,1300.0
56218227,2900.0
38321675,
30628971,
56045733,1100.0
52278545,
41885817,
56613847,500.0
56773549,1475.0
51174908,
49518082,
56774151,1200.0
56570401,500.0
42673439,
56774263,1000.0
55923897,
30259285,
56570785,
56671085,1445.0
56774129,1800.0
56774135,1020.0
56774395,700.0
25097711,
36997163,
53898641,
15910071,
54940989,
49596388,
22906905,
12576545,
54641095,
45836989,
50762582,1350.0
53785511,
54980451,
55580951,
55585067,
56219249,180.0
49877786,
56835689,1000.0
56835695,1400.0
55733273,
39371489,
56726563,900.0
19005871,
55539371,
52046067,
50968444,
56287487,1100.0
50327514,
52625379,
56669019,1260.0
54854621,
56669051,600.0
55191939,
56512671,1127.0
56668951,1010.0
56668955,800.0
56611841,1400.0
56045775,1180.0
56726583,1000.0
36604553,
56925383,1800.0
34085153,
26451589,
41715933,
56570989,1380.0
56571745,1800.0
56925649,650.0
56925757,1150.0
52375095,
35172399,
24017387,
38995191,
53158755,
45643519,
34394669,
53249921,
56571319,900.0
31047677,
56468287,1930.0
56925489,
56727965,800.0
31194215,
56363839,1380.0
56773721,1040.0
20932313,
32062407,
33075135,
55446517,
53966303,
54718609,
54477357,
53066543,2000.0
55258393,
56608103,1000.0
18649565,
54795763,
56356509,1600.0
56663887,
56833083,1500.0
56664651,1100.0
56280863,1000.0
56508229,2800.0
56508231,1533.0
56280611,700.0
56123575,840.0
56664873,900.0
56664895,1850.0
56404815,1050.0
46684463,
56280901,1500.0
56508435,1100.0
56770317,1200.0
37917631,
47133675,
35272593,
46208945,
43140439,
49691060,
41466459,
42011513,
47203903,
35417933,
53607459,
34052489,
46272939,
51661503,
52074863,
50369334,
49365341,
51336992,
54693065,
53131133,
54876713,
56122151,1425.0
56123291,1350.0
56564489,1000.0
56036731,1200.0
39140475,
39487851,
56356915,650.0
56770587,1800.0
10946396,
56404269,
50667850,
49184823,
28842971,
56037217,1150.0
13752085,
56357993,1000.0
56213331,1550.0
56608015,1200.0
56608021,550.0
45910023,
56403987,1800.0
56663909,
56663917,
56663929,
56470237,600.0
55741935,
56416453,1000.0
21924513,
23738873,
53024999,
56674325,500.0
50614826,
50760656,
56673847,
50302608,
32945219,
55785525,
55453997,
50005224,
56220985,1000.0
54012757,
51711001,
56516283,1200.0
56414301,1150.0
56136811,85.0
53769081,
53020123,
56518379,1000.0
56292841,1000.0
36072965,
37441625,
10082334,
56959797,750.0
50970820,1150.0
50534144,
51064392,
56617763,1100.0
18678436,
48859935,
56780385,1550.0
56841389,850.0
56932117,840.0
56521459,1125.0
56138725,1100.0
51279936,
56931865,800.0
56931975,700.0
56474761,800.0
56576517,1200.0
53009179,
56472269,1650.0
44730821,
50738026,
39550223,
31718667,
56618453,600.0
49916690,
11540554,
56138603,3400.0
39135801,
55345495,
56294701,900.0
44992305,
22378999,
56616509,900.0
